x, y, theta, stamp
 -1.1633126791292951, 1.2604535912750412, 2.340434747543021, 213836000000
 -1.1959138763994908, 1.294205678170618, 2.3373493467852193, 213938000000
 -1.228418188745204, 1.3280499463645847, 2.334696013500153, 214040000000
 -1.260836248558526, 1.3619759907238433, 2.3323296420917163, 214142000000
 -1.293178467731857, 1.3959735618589582, 2.3302864418323868, 214244000000
 -1.3254561370338094, 1.430031556180165, 2.328570100637793, 214346000000
 -1.357680401026472, 1.46413918266935, 2.327182522947593, 214448000000
 -1.3898624640362147, 1.498285821594504, 2.326122020994747, 214550000000
 -1.4220132407006583, 1.5324610129084515, 2.3253813904151945, 214652000000
 -1.4541436788960898, 1.5666545750304728, 2.3249539282419236, 214754000000
 -1.4862641911234966, 1.6008566761505931, 2.3248260197290773, 214856000000
 -1.518384871136642, 1.6350577634549497, 2.3249885257966993, 214958000000
 -1.539803379003914, 1.657853667885388, 2.325254274591874, 215026000000
 -1.5719461980791154, 1.692032884352004, 2.3258831997161105, 215128000000
 -1.6041146361738918, 1.7261872380187977, 2.3267760135946016, 215230000000
 -1.6363174947690964, 1.760308391700501, 2.3279199996669573, 215332000000
 -1.6685627688542968, 1.794389080389479, 2.3292417054744594, 215434000000
 -1.7008578254606925, 1.8284219704886069, 2.3308452243362234, 215536000000
 -1.7332102032852312, 1.8623997214951498, 2.33266960011076, 215638000000
 -1.765627094302887, 1.896315335052093, 2.3346768650037095, 215740000000
 -1.7981148527703164, 1.9301627074261576, 2.3368545538682226, 215842000000
 -1.8306788626008992, 1.9639363981573679, 2.3391926163554375, 215944000000
 -1.863324099057384, 1.9976311394253565, 2.3416764098080427, 216046000000
 -1.8960549441397576, 2.0312423126351167, 2.3442880840568914, 216148000000
 -1.9179249611300568, 2.0536014004691134, 2.346090467708439, 216216000000
 -1.9508068620655454, 2.0870644387912125, 2.3488799949955848, 216318000000
 -1.9837833385028256, 2.1204339532468346, 2.3517548062123965, 216420000000
 -2.0168568424841644, 2.1537072142973055, 2.354699124098711, 216522000000
 -2.050029039364583, 2.1868819913601856, 2.3576964249229277, 216624000000
 -2.0833012261315305, 2.2199562582538337, 2.3607333277700855, 216726000000
 -2.116673683857234, 2.2529293891726927, 2.3637553646326928, 216828000000
 -2.1501459051357887, 2.2858013292135184, 2.366791267645746, 216930000000
 -2.183718141712343, 2.318570981684383, 2.3698593305676354, 217032000000
 -2.21739039384954, 2.3512378205845765, 2.3729046682501393, 217134000000
 -2.251161814131532, 2.3838022885076198, 2.3759218289219888, 217236000000
 -2.2850308490997318, 2.416265409615349, 2.378896967272367, 217338000000
 -2.3189955530482074, 2.44862845395088, 2.38181720925041, 217440000000
 -2.353053728683234, 2.4808933043642925, 2.3846714627424155, 217542000000
 -2.387202907490712, 2.5130621309035512, 2.3874499736980734, 217644000000
 -2.4214400976487074, 2.545137455679972, 2.3901424163736316, 217746000000
 -2.4557622485829302, 2.577122034882456, 2.392741524157568, 217848000000
 -2.4901659552977535, 2.609019299435903, 2.3952184454185055, 217950000000
 -2.5131446261816914, 2.6302380620622166, 2.3968035991916277, 218018000000
 -2.547674427038629, 2.661999303069668, 2.399076905383453, 218120000000
 -2.5822752388133443, 2.6936833723369107, 2.4012666871775097, 218222000000
